product_id,sku,name,description,category,manufacturer,size,color,material,cena_hurtowa,cena_detaliczna,stan,weight,ean,images
22654,SBK003083,KOMPLET,"KOMPLET KOLCZYKI NA FRANCUSKIM ZAPIĘCIU PLUS ZAWIESZKA , SREBRO 925 , BURSZTYN , MUCHY",Biżuteria/Srebro 925/Komplety,AllSilver,,,,96.00,259.78,0,8.000,,http://www.allsilver.pl/media/towary/big/a5e48462a4b1598a5ad81fbdac50ed23.jpg
22655,SBK002682,KOMPLET,"KOMPLET KOLCZYKI NA FRANCUSKIM ZAPIĘCIU PLUS ZAWIESZKA , SREBRO 925 , BURSZTYN , MUSZLE",Biżuteria/Srebro 925/Komplety,AllSilver,,,,123.00,302.58,0,10.300,,http://www.allsilver.pl/media/towary/big/7cdbd065970b910fec28b95d9ff39bb7.jpg
22656,SBK003219,KOLCZYKI,"KOLCZYKI NA USZKU , SREBRO 925 , NATURALNY BURSZTYN ,",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,38.00,121.52,0,3.200,,http://www.allsilver.pl/media/towary/big/dbe9933c9d941fc080cc967d00b8f0d9.jpg
22657,SBK002154,KOLCZYKI,"KOLCZYKI NA USZKU , SREBRO 925 , NATURALNY BURSZTYN ,",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,23.00,73.55,0,1.900,,http://www.allsilver.pl/media/towary/big/6fad979b110cf06be6f19e542b117e98.jpg
22658,SBK003093,KOLCZYKI,"KOLCZYKI NA USZKU , SREBRO 925 , NATURALNY BURSZTYN ,",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,12.00,45.76,0,1.000,,http://www.allsilver.pl/media/towary/big/804744efa56a95c2951a74798871f9e0.jpg
22659,SBK002747,KOLCZYKI,"KOLCZYKI NA SZTYFCIE, SREBRO 925, NATURALNY BURSZTYN, AŻUROWE KÓŁECZKO.",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,19.00,60.76,0,1.600,,http://www.allsilver.pl/media/towary/big/7bda612fb0ffac6de1a3be8773e0b495.jpg
22701,AE15195RH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE, SREBRO 925 RODOWANE, BIAŁE CYRKONIE, SERCA.",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,25.00,79.95,3,2.400,,http://www.allsilver.pl/media/towary/big/dc81a7d8256ff4a530df1a66f9768592.jpg
22702,AE6700RH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE, SREBRO PRÓBY 925 RODOWANE, BIAŁE CYRKONIE.",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,36.00,115.13,0,3.070,,http://www.allsilver.pl/media/towary/big/90252502ab29331e94fd3113f11c58e0.jpg
22703,AE6699RH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE, SREBRO PRÓBY 925 RODOWANE, BIAŁE CYRKONIE.",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,31.00,99.14,0,2.710,,http://www.allsilver.pl/media/towary/big/a10b19021b183eb10c5adfe9ff5b525a.jpg
22706,AE8393RH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE, SREBRO 925 RODOWANE, BIAŁE CYRKONIE.",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,30.00,95.94,0,2.910,,http://www.allsilver.pl/media/towary/big/6f1562cf0596e00de30add75fac88298.jpg
22707,AE14764RH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE, SREBRO 925 RODOWANE, BIAŁE CYRKONIE.",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,21.00,67.16,3,1.850,,http://www.allsilver.pl/media/towary/big/74af38ed813e9f4bb5d0328d067d2f47.jpg
22708,AE8047RH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE, SREBRO PRÓBY 925 RODOWANE, BIAŁE CYRKONIE.",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,33.00,105.53,3,2.420,,http://www.allsilver.pl/media/towary/big/aab9221ab2571018f276769b93ddcb60.jpg
22709,AE5411RH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE , SREBRO 925 RODOWANE , BIAŁE CYRKONIE .",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,19.00,60.76,0,1.660,,http://www.allsilver.pl/media/towary/big/d117bf0c366f8484dd9f755301711778.jpg
22710,AE15199RH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE, SREBRO PRÓBY 925 RODOWANE, BIAŁE CYRKONIE, GWIAZDKI.",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,34.00,108.73,3,1.400,,http://www.allsilver.pl/media/towary/big/836a1581a135e76c11e1bd87cd18dde2.jpg
22711,AE15203RH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE, SREBRO PRÓBY 925 RODOWANE, BIAŁE CYRKONIE, LISTKI.",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,32.00,102.34,3,2.240,,http://www.allsilver.pl/media/towary/big/55ffbc6f00eda5781c6a4f5d91a17a2a.jpg
22713,AE7413RH,KOLCZYKI,"KOLCZYKI NA SZTYFCIE TYPU NAUSZNICE, SREBRO PRÓBY 925 RODOWANE, BIAŁE CYRKONIE TYPU BAGIETKI.",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,22.00,70.36,0,2.000,,http://www.allsilver.pl/media/towary/big/64ec9b72454858cf22b819d0bce64fbd.jpg
22716,AE14750RH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE , SREBRO 925 RODOWANE , BIAŁE CYRKONIE , GWIAZDKI .",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,29.00,92.74,0,2.690,,http://www.allsilver.pl/media/towary/big/430c6d15a514356985370639219d6814.jpg
22717,AE9017RH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE , SREBRO 925 RODOWANE , BIAŁE CYRKONIE TYPU BAGIETKI .",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,28.00,89.54,0,2.500,,http://www.allsilver.pl/media/towary/big/647243eef6c49fd215161ff12ac35c0c.jpg
22718,AE8680RH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE , SREBRO 925 RODOWANE , BIAŁE CYRKONIE .",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,36.00,115.13,0,3.270,,http://www.allsilver.pl/media/towary/big/6f314ed40774aac5b6f1dd47756e91c5.jpg
22720,AE5796RH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE, SREBRO PRÓBY 925 RODOWANE, BIAŁE CYRKONIE, LIŚCIE.",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,29.00,92.74,3,2.020,,http://www.allsilver.pl/media/towary/big/5a0e4f7fb541ed701eeec28589733f1e.jpg
22721,AE5806RH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE, SREBRO PRÓBY 925 RODOWANE, BIAŁE CYRKONIE.",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,32.00,102.34,3,2.250,,http://www.allsilver.pl/media/towary/big/19415392e1213854f465b52ba2abf0ed.jpg
22722,AE8405RH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE, SREBRO PRÓBY 925 RODOWANE, BIAŁE CYRKONIE, SKRZYDŁA.",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,33.00,105.53,0,2.380,,http://www.allsilver.pl/media/towary/big/697f31b39c120bea0d95112b65484d3f.jpg
22723,AE8392RH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE, SREBRO PRÓBY 925 RODOWANE, BIAŁE CYRKONIE, SKRZYDŁA.",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,32.00,102.34,0,2.380,,http://www.allsilver.pl/media/towary/big/a6683e4f659943ba9342149f446c98c0.jpg
22724,AE9437RH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE, SREBRO PRÓBY 925 RODOWANE, LIŚĆ, GAŁĄZKA.",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,31.00,99.14,3,2.290,,http://www.allsilver.pl/media/towary/big/567dbf6a65b57563c28e6311c42cc2d0.jpg
22725,AE9441RH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE, SREBRO PRÓBY 925 RODOWANE, BIAŁE CYRKONIE, GAŁĄZKI, LIŚCIE.",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,32.00,102.34,3,2.270,,http://www.allsilver.pl/media/towary/big/52f244f9df0168a1f9b62b9e17b3e963.jpg
22726,AE5409RH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE , SREBRO 925 RODOWANE , BIAŁE CYRKONIE .",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,21.00,67.16,0,1.820,,http://www.allsilver.pl/media/towary/big/1cf33fc29c5a7f169cb51d7afe381553.jpg
22727,AE6808RH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE NA SZTYFCIE, SREBRO PRÓBY 925 RODOWANE, BIAŁE CYRKONIE, GAŁĄZKI.",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,36.00,115.13,3,2.620,,http://www.allsilver.pl/media/towary/big/244e62774eb39a5919a6eeaa82e54e7c.jpg
22728,ALCYR0813ERH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE, SREBRO 925 RODOWANE, BIAŁE CYRKONIE, LOVE.",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,48.00,141.70,3,4.390,,http://www.allsilver.pl/media/towary/big/991c016c602257061e08f52d57a8606c.jpg
22729,ALCYR0815ERH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE, SREBRO 925 RODOWANE, BIAŁE CYRKONIE, SMILE.",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,62.00,183.02,3,5.590,,http://www.allsilver.pl/media/towary/big/65c2dd61d53e765e7c7363dbfe10cdd9.jpg
22730,ALCYR0811ERH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE, SREBRO 925 RODOWANE, BIAŁE CYRKONIE, ROCK.",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,51.00,150.55,3,4.610,,http://www.allsilver.pl/media/towary/big/8e804eaeeba29084917f03fb77fe0419.jpg
22731,ALCYR0810ERH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE, SREBRO 925 RODOWANE, BIAŁE CYRKONIE, HAPPY.",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,57.00,168.26,3,5.270,,http://www.allsilver.pl/media/towary/big/366b675075d5c85cffe2531073afbb5c.jpg
22732,ALCYR0812ERH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE, SREBRO 925 RODOWANE, BIAŁE CYRKONIE, BABY.",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,51.00,150.55,3,4.650,,http://www.allsilver.pl/media/towary/big/d0f548652e8a7292eb72153ee4f3b411.jpg
22733,ALCYR0814ERH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE, SREBRO 925 RODOWANE, BIAŁE CYRKONIE, CRAZY.",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,57.00,168.26,3,5.230,,http://www.allsilver.pl/media/towary/big/861c3baa135827c5d8b79787dbd646d6.jpg
22734,ALCYR0816ERH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE, SREBRO 925 RODOWANE, BIAŁE CYRKONIE, FREE.",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,52.00,153.50,3,4.730,,http://www.allsilver.pl/media/towary/big/ed058f6930a27493b8a5aabc8b0d4f70.jpg
22735,ALCYR0817ERH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE, SREBRO 925 RODOWANE, BIAŁE CYRKONIE, WILD.",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,47.00,138.74,3,4.270,,http://www.allsilver.pl/media/towary/big/68c8ca7688071d89efeaa2079b2ef661.jpg
22736,AE16079Y,KOLCZYKI,"KOLCZYKI NA KÓŁECZKU , SREBRO 925 ZŁOCONE , CZARNA EMALIA , KWIATUSZEK .",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,15.00,57.20,0,1.340,,http://www.allsilver.pl/media/towary/big/1113e8fb0e36a8c6304bb7c1f63f3f00.jpg
22737,AE16073Y,KOLCZYKI,"KOLCZYKI NA KÓŁECZKU , SREBRO 925 ZŁOCONE , CZARNA EMALIA , ŁEZKA .",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,14.00,53.38,0,1.250,,http://www.allsilver.pl/media/towary/big/57750683947a2891662f18320e8d476b.jpg
22738,E-0721KMRH-5,KOLCZYKI,"KOLCZYKI NA FRANCUSKIM ZAPIĘCIU, SREBRO PRÓBY 925 RODOWANE, CYRKONIA W KOLORZE SZAFIROWYM, ŁEZKA, MIGDAŁ, KROPLA O WYMIARACH 5mm X 8mm.",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,25.00,79.95,3,1.120,,http://www.allsilver.pl/media/towary/big/dd7a4d894a5900000559cb999995b933.jpg
22739,KM-E-0631ERH,KOLCZYKI,"KOLCZYKI NA FRANCUSKIM ZAPIĘCIU, SREBRO PRÓBY 925 RODOWANE, RÓŻOWA CYRKONIA.",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,26.00,83.15,3,1.430,,http://www.allsilver.pl/media/towary/big/7ba3d18c5505882a3cd13357386135fb.jpg
22740,E-0721,KOLCZYKI,"KOLCZYKI NA FRANCUSKIM ZAPIĘCIU, SREBRO PRÓBY 925 RODOWANE, OKRĄGŁA CYRKONIA W KOLORZE SZAFIROWYM.",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,34.00,108.73,3,1.590,,http://www.allsilver.pl/media/towary/big/9938b594f4c50c21ed235b2f92e82177.jpg
22741,AE15211RH,KOLCZYKI,"KOLCZYKI NA ANGIELSKIM ZAPIĘCIU, SREBRO 925 RODOWANE, KOLOROWE CYRKONIE, SERCE.",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,37.00,118.33,0,3.330,,http://www.allsilver.pl/media/towary/big/cf8377e918bc9ca5e173d0226382e338.jpg
22742,AE14788RH,KOLCZYKI,"KOLCZYKI NA ANGIELSKIM ZAPIĘCIU, SREBRO PRÓBY 925 RODOWANE, BIAŁE CYRKONIE, PRZECINEK.",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,19.00,60.76,0,1.330,,http://www.allsilver.pl/media/towary/big/1913e525d6acdf2a6196b42b3a749035.jpg
22750,ALMJ0004,KOLCZYKI,"KOLCZYKI NA SZTYFCIE, SREBRO PRÓBY 925, MASA JUBILERSKA W KOLORZE RÓŻOWYM, RÓŻE, WYMIARY KWIATU 12mm X 12mm.",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,24.00,76.75,0,3.200,,http://www.allsilver.pl/media/towary/big/3d2d30960eae9770a232641d29158db0.jpg
22751,ALMJ0001,KOLCZYKI,"KOLCZYKI NA SZTYFCIE, SREBRO PRÓBY 925, MASA JUBILERSKA W KOLORZE RÓŻOWYM, RÓŻE, WYMIARY KWIATU 7mm X 8mm.",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,11.00,41.94,0,1.300,,http://www.allsilver.pl/media/towary/big/27ec7e21a73071c6aa10d3aac5cfb96e.jpg
22752,ALMJ0002,KOLCZYKI,"KOLCZYKI NA SZTYFCIE, SREBRO PRÓBY 925, MASA JUBILERSKA W KOLORZE ŁOSOSIOWYM, RÓŻE, WYMIARY KWIATU 7mm X 8mm.",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,11.00,41.94,3,1.300,,http://www.allsilver.pl/media/towary/big/68b7407a2379f6a314b9c0730f1864d5.jpg
22753,ALMJ0003,KOLCZYKI,"KOLCZYKI NA SZTYFCIE, SREBRO PRÓBY 925, MASA JUBILERSKA W KOLORZE CZARNYM, RÓŻE, WYMIARY KWIATU 7mm X 8mm.",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,11.00,41.94,0,1.300,,http://www.allsilver.pl/media/towary/big/ca55e81c481f3ae701c4362514ce6abd.jpg
22754,ALMJ0005,KOLCZYKI,"KOLCZYKI NA SZTYFCIE, SREBRO PRÓBY 925, MASA JUBILERSKA W KOLORZE CZERWONYM, RÓŻE, WYMIARY KWIATU 12mm X 12mm.",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,24.00,76.75,3,3.200,,http://www.allsilver.pl/media/towary/big/4851703a0471110c71ec7f7c8fdc073f.jpg
22755,ALMJ0006,KOLCZYKI,"KOLCZYKI NA SZTYFCIE, SREBRO PRÓBY 925, MASA JUBILERSKA W KOLORZE NIEBIESKIM, RÓŻE, WYMIARY KWIATU 12mm X 12mm.",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,24.00,76.75,0,3.200,,http://www.allsilver.pl/media/towary/big/99632f8a814e38a9f2e8d2f37dab6d9e.jpg
22756,ALMJ0007,KOLCZYKI,"KOLCZYKI NA SZTYFCIE, SREBRO PRÓBY 925, MASA JUBILERSKA W KOLORZE CZARNYM, RÓŻE, WYMIARY KWIATU 12mm X 12mm.",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,24.00,76.75,0,3.200,,http://www.allsilver.pl/media/towary/big/7fbe4099ee6be0eef38dc1a983619b8c.jpg
22757,ALSER0085PRH,ZAWIESZKA,"ZAWIESZKA SREBRO PRÓBY 925 RODOWANE, WYMIARY BEZ KRAWATKI 8MM X 9MM, BIAŁE CYRKONIE, SERCE.",Biżuteria/Srebro 925/Zawieszki,AllSilver,,,,12.00,45.76,3,0.730,,http://www.allsilver.pl/media/towary/big/e748acf9e03703dc3c545e07eabac62d.jpg
22758,ALCYR0561PRH,ZAWIESZKA,"ZAWIESZKA SREBRO PRÓBY 925 RODOWANE, WYMIARY BEZ KRAWATKI 1,0CM X 1,1CM, BIAŁE CYRKONIE, SERCE.",Biżuteria/Srebro 925/Zawieszki,AllSilver,,,,14.00,53.38,3,0.860,,http://www.allsilver.pl/media/towary/big/8bf9e40efcdb369a498342e2bb0ae9f2.jpg
22759,ALSER0082PRH,ZAWIESZKA,"ZAWIESZKA SREBRO PRÓBY 925 RODOWANE, WYMIARY 16MM X 16MM, BIAŁE CYRKONIE, SERCE.",Biżuteria/Srebro 925/Zawieszki,AllSilver,,,,19.00,60.76,3,1.370,,http://www.allsilver.pl/media/towary/big/562d7db19b56dba0a0e320d0a7f0aa00.jpg
22760,ALSER0084PRH,ZAWIESZKA,"ZAWIESZKA SREBRO PRÓBY 925 RODOWANE, WYMIARY BEZ KRAWATKI 9MM  X 10MM, BIAŁE CYRKONIE, SERCE.",Biżuteria/Srebro 925/Zawieszki,AllSilver,,,,14.00,53.38,3,0.790,,http://www.allsilver.pl/media/towary/big/d2683ce61ec245da45c853e6385e705c.jpg
22761,ALSER0086PRH,ZAWIESZKA,"ZAWIESZKA SREBRO PRÓBY 925 RODOWANE, WYMIARY BEZ KRAWATKI 10MM X 11MM, BIAŁE CYRKONIE, SERCE.",Biżuteria/Srebro 925/Zawieszki,AllSilver,,,,19.00,60.76,3,1.020,,http://www.allsilver.pl/media/towary/big/d264b72ca33f79489e025913eadcdc3a.jpg
22762,ALSER0083PRH,ZAWIESZKA,"ZAWIESZKA SREBRO PRÓBY 925 RODOWANE, WYMIARY BEZ KRAWATKI 2,0CM X 2,0CM, BIAŁE CYRKONIE, SERCE.",Biżuteria/Srebro 925/Zawieszki,AllSilver,,,,23.00,73.55,0,1.960,,http://www.allsilver.pl/media/towary/big/736d0469753aa6d375ef9679ef3465fb.jpg
22763,ALSS0468NRH,NASZYJNIK,"NASZYJNIK Z POŁĄCZENIA TRZECH RÓŻNYCH ŁANCUCHÓW O RÓŻNEJ DŁUGOŚĆI, SREBRO PRÓBY 925 RODOWANE, PODWIESZONE SERCE.",Biżuteria/Srebro 925/Naszyjniki,AllSilver,,,,63.00,185.98,0,7.550,,http://www.allsilver.pl/media/towary/big/3a9fa62241b9892704fecb807daad07d.jpg
22764,ALSS0465NRH,NASZYJNIK,"NASZYJNIK Z POŁĄCZENIA TRZECH RÓŻNYCH ŁANCUCHÓW O RÓŻNEJ DŁUGOŚCI, SREBRO PRÓBY 925 RODOWANE, PODWIESZONA MUSZLA.",Biżuteria/Srebro 925/Naszyjniki,AllSilver,,,,74.00,218.45,3,8.440,,http://www.allsilver.pl/media/towary/big/926dc2d550fbfd653c7a05d505e2aecf.jpg
22765,ALSS0466NRH,NASZYJNIK,"NASZYJNIK Z POŁĄCZENIA DWÓCH RÓŻNYCH ŁANCUCHÓW O RÓŻNEJ DŁUGOŚCI, SREBRO PRÓBY 925 RODOWANE, PODWIESZONA MUSZLA.",Biżuteria/Srebro 925/Naszyjniki,AllSilver,,,,82.00,221.89,3,9.850,,http://www.allsilver.pl/media/towary/big/a2d3d62b67043a7bdc54cc31f5e20982.jpg
22766,MCB012BRH,BRANSOLETA,"BRANSOLETA NA PODWÓJNYM ŁAŃCUSZKU ANKIER 030, SREBRO PRÓBY 925 RODOWANE, DŁUGOŚĆ 18cm+3cm, KULKI AŻUROWE 4mm I GŁADKIE 3mm, NIESKOŃCZONOŚĆ O WYMIARACH 15mm X 6mm.",Biżuteria/Srebro 925/Bransolety,AllSilver,,,,40.00,127.92,0,2.540,,http://www.allsilver.pl/media/towary/big/5774b6bb3970f53874a09e9eec130980.jpg
22767,MCB014BRH,BRANSOLETA,"BRANSOLETA NA PODWÓJNYM ŁAŃCUSZKU ANKIER 030, SREBRO PRÓBY 925 RODOWANE, DŁUGOŚĆ 18cm+3cm PRZEDŁUŻKA, KULKI GŁADKIE 4mm PLUS AŻUROWE OLIWKI 5mm X 7mm, KONICZYNKA O WYMIARACH 11mm X 11mm,",Biżuteria/Srebro 925/Bransolety,AllSilver,,,,36.00,115.13,0,2.310,,http://www.allsilver.pl/media/towary/big/cba8e1ca4c1c625ac80696ae492d69a0.jpg
22768,MCB013,BRANSOLETA,"BRANSOLETA SREBRO 925 RODOWANE , DŁUGOŚĆ 18CM+3CM PRZEDŁUŻKA , KULKI 4MM I 3MM , MUSZLE , ANKIER 030 .",Biżuteria/Srebro 925/Bransolety,AllSilver,,,,42.00,123.98,0,4.760,,http://www.allsilver.pl/media/towary/big/381f48c8c4a9417d1be2ea0d0349d3bb.jpg
22787,ALMS019Y,KOLCZYKI,"KOLCZYKI PRZEWLEKANE , SREBRO 925 ZŁOCONE , GWIAZDKI .",Biżuteria/Srebro 925/Przeciągańce,AllSilver,,,,19.00,60.76,0,1.800,,http://www.allsilver.pl/media/towary/big/860e6390db45d650def1b4fa0c7dd667.jpg
22792,ALCYR0784SETRH,KOMPLET,"KOMPLET KOLCZYKI NA FRANCUSKIM ZAPIĘCIU PLUS ZAWIESZKA , SREBRO 925 RODOWANE , BIAŁE CYRKONIE .",Biżuteria/Srebro 925/Komplety,AllSilver,,,,26.00,83.15,0,2.880,,http://www.allsilver.pl/media/towary/big/f65454346463d95c4a771e973b93afdc.jpg
22793,ALCYR0785SETRH,KOMPLET,"KOMPLET, KOLCZYKI NA SZTYFCIE WISZĄCE PLUS ZAWIESZKA, SREBRO 925 RODOWANE, BIAŁE CYRKONIE.",Biżuteria/Srebro 925/Komplety,AllSilver,,,,80.00,236.16,0,0.900,,http://www.allsilver.pl/media/towary/big/e3b9e77152a2095d72521d1898764e2d.jpg
22794,AS7464SETRH,KOMPLET,"KOMPLET, KOLCZYKI NA SZTYFCIE PLUS ZAWIESZKA, SREBRO PRÓBY 925 RODOWANE, LISTKI, CYRKONIE EMERALD.",Biżuteria/Srebro 925/Komplety,AllSilver,,,,24.00,76.75,3,2.420,,http://www.allsilver.pl/media/towary/big/f2f1b76be94a0f77093068ba5bf54106.jpg
22795,AS6481SETRH,KOMPLET,"KOMPLET, KOLCZYKI NA SZTYFCIE PLUS ZAWIESZKA, SREBRO PRÓBY 925 RODOWANE, MASA PERŁOWA, PIESEK, BIAŁE CYRKONIE.",Biżuteria/Srebro 925/Komplety,AllSilver,,,,31.00,99.14,3,2.710,,http://www.allsilver.pl/media/towary/big/875adedc954ebafaa03136100ecaf328.jpg
22796,AS6493SETRH,KOMPLET,"KOMPLET, KOLCZYKI NA SZTYFCIE PLUS ZAWIESZKA, SREBRO PRÓBY 925 RODOWANE, PIESEK, MASA PERŁOWA, BIAŁE CYRKONIE.",Biżuteria/Srebro 925/Komplety,AllSilver,,,,30.00,95.94,3,2.510,,http://www.allsilver.pl/media/towary/big/6475c86edecfca8facb9f54b3b7ecac9.jpg
22797,AS7475SETRH,KOMPLET,"KOMPLET KOLCZYKI NA SZTYFCIE PLUS ZAWIESZKA , SREBRO 925 RODOWANE , BIAŁE CYRKONIE , PSZCZÓŁKA.",Biżuteria/Srebro 925/Komplety,AllSilver,,,,28.00,89.54,0,2.810,,http://www.allsilver.pl/media/towary/big/6cbe986b041b57e3a1b492f5df823aff.jpg
22798,SM-20,SMOCZEK,"SMOCZEK NA CHRZEST, SREBRO PRÓBY 925 OKSYDOWANE, ANIOŁEK, ZEGAR POD GRAWER, SCHOWEK NA PAMIĄTKOWY ZĄBEK LUB PUKIEL WŁOSÓW.",Biżuteria/Srebro 925/Smoczek,AllSilver,,,,107.00,289.54,3,10.520,,http://www.allsilver.pl/media/towary/big/0d7a39e44fef86b3d8aec172f109bdb1.jpg
22799,SM-21,SMOCZEK,"SMOCZEK NA CHRZEST, SREBRO PRÓBY 925 OKSYDOWANE, WÓZEK, DZIECKO, ZEGAR POD GRAWER, SCHOWEK NA PAMIĄTKOWY ZĄBEK LUB PUKIEL WŁOSÓW.",Biżuteria/Srebro 925/Smoczek,AllSilver,,,,123.00,302.58,3,10.460,,http://www.allsilver.pl/media/towary/big/cdc65480cfdc7050e405953f036e4a15.jpg
22800,ŁYŻ-25,ŁYŻECZKA,"ŁYŻECZKA NA CHRZEST, SREBRO 925, ANIOŁ, ZEGAR POD GRAWER.",Nasze Kolekcje/Na Chrzest,AllSilver,,,,124.00,305.04,3,10.620,,http://www.allsilver.pl/media/towary/big/d209802512dcc915ce919fd10a63ce62.jpg
22801,GR-21,GRZECHOTKA,"GRZECHOTKA AŻUROWA NA CHRZEST, SREBRO PRÓBY 925 OKSYDOWANE, ANIOŁEK, POD GRAWER.",Biżuteria/Srebro 925/Grzechotki,AllSilver,,,,99.00,267.89,3,8.540,,http://www.allsilver.pl/media/towary/big/2362184faf3bec25af1f7e04eceb6388.jpg
22802,GR-22,GRZECHOTKA,"GRZECHOTKA POŁÓWKA , SREBRO 925 , WÓZEK , DZIECKO .",Biżuteria/Srebro 925/Grzechotki,AllSilver,,,,88.00,238.13,0,8.660,,http://www.allsilver.pl/media/towary/big/f88fd559aa8b904a69f005519dbf55dc.jpg
22803,GR-23,GRZECHOTKA,"GRZECHOTKA AŻUROWA NA CHRZEST, SREBRO PRÓBY 925 OKSYDOWANE, DZIECKO, POD GRAWER.",Biżuteria/Srebro 925/Grzechotki,AllSilver,,,,164.00,363.10,0,16.800,,http://www.allsilver.pl/media/towary/big/207b82052155f633aad84054f0821bee.jpg
22804,GR-24,GRZECHOTKA,"GRZECHOTKA AŻUROWA NA CHRZEST, SREBRO PRÓBY 925 OKSYDOWANE, WÓZEK, BIAŁE CYRKONIE.",Biżuteria/Srebro 925/Grzechotki,AllSilver,,,,109.00,294.95,0,11.160,,http://www.allsilver.pl/media/towary/big/9b8d3bb399e0c15a8bf245a0ac1b1ca6.jpg
22805,PL438BG14K,BRANSOLETA,"BRANSOLETA, ZŁOTO PRÓBY 585, DŁUGOŚĆ 17cm+2cm PRZEDŁUŻKA, 14K.",Biżuteria/Złoto 585/Bransolety Złote 585,AllSilver,,,,231.00,511.43,0,0.740,,http://www.allsilver.pl/media/towary/big/45e386443077da53fcfe55cc64300f01.jpg
